person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,client_id,loan_to_income,interest_burden,emp_stability_ratio,credit_age_ratio,rate_x_credit_age,financial_pressure,loan_grade_ord
24,60000,RENT,2.0,PERSONAL,B,25000,11.11,1,0.42,N,3,163,0.4166666666666667,4.6662,0.3333333333333333,0.125,2.7775,0.175,2
26,54000,RENT,7.0,DEBTCONSOLIDATION,D,25000,14.83,1,0.46,Y,2,164,0.46296296296296297,6.8218000000000005,0.875,0.07692307692307693,4.943333333333333,0.21296296296296297,4
23,14000,OWN,2.0,DEBTCONSOLIDATION,D,4000,,1,0.29,N,3,165,0.2857142857142857,,0.4,0.13043478260869565,,0.08285714285714285,4
24,200000,RENT,8.0,MEDICAL,B,12000,12.69,0,0.06,N,2,166,0.06,0.7614,1.3333333333333333,0.08333333333333333,4.2299999999999995,0.0036,2
24,200000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,12000,13.49,0,0.06,N,2,167,0.06,0.8094,1.3333333333333333,0.08333333333333333,4.496666666666667,0.0036,3
21,200000,MORTGAGE,5.0,EDUCATION,C,16000,14.65,0,0.08,N,4,168,0.08,1.1720000000000002,1.6666666666666667,0.19047619047619047,2.93,0.0064,3
25,54000,RENT,3.0,HOMEIMPROVEMENT,E,25000,16.82,1,0.46,N,4,169,0.46296296296296297,7.7372000000000005,0.42857142857142855,0.16,3.364,0.21296296296296297,5
23,60000,RENT,3.0,PERSONAL,C,25000,12.73,1,0.42,N,3,170,0.4166666666666667,5.3466,0.6,0.13043478260869565,3.1825,0.175,3
23,60000,RENT,7.0,PERSONAL,B,25000,10.25,1,0.42,N,4,171,0.4166666666666667,4.305,1.4,0.17391304347826086,2.05,0.175,2
21,60000,RENT,6.0,EDUCATION,B,25000,10.99,1,0.42,N,4,172,0.4166666666666667,4.6158,2.0,0.19047619047619047,2.198,0.175,2
25,61959,RENT,9.0,MEDICAL,C,25000,12.73,1,0.4,N,2,173,0.4034926322245356,5.0920000000000005,1.2857142857142858,0.08,4.243333333333333,0.16139705288981424,3
22,56400,RENT,2.0,HOMEIMPROVEMENT,D,25000,14.96,1,0.44,Y,3,174,0.4432624113475177,6.582400000000001,0.5,0.13636363636363635,3.74,0.19503546099290778,4
23,200000,MORTGAGE,7.0,EDUCATION,A,28000,,0,0.14,N,2,175,0.14,,1.4,0.08695652173913043,,0.019600000000000003,1
21,200000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,25000,13.99,0,0.13,N,2,176,0.125,1.8187,0.6666666666666666,0.09523809523809523,4.663333333333333,0.01625,3
24,200000,MORTGAGE,3.0,VENTURE,A,24000,7.49,0,0.12,N,4,177,0.12,0.8988,0.5,0.16666666666666666,1.498,0.0144,1
26,200000,MORTGAGE,4.0,EDUCATION,C,15000,14.79,0,0.07,N,3,178,0.075,1.0353,0.5,0.11538461538461539,3.6975,0.00525,3
25,200000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,15500,11.99,0,0.08,N,2,179,0.0775,0.9592,0.2857142857142857,0.08,3.9966666666666666,0.0062,2
24,200000,RENT,8.0,EDUCATION,A,10000,8.49,0,0.05,N,4,180,0.05,0.42450000000000004,1.3333333333333333,0.16666666666666666,1.698,0.0025000000000000005,1
24,66000,RENT,3.0,EDUCATION,B,25000,9.91,1,0.38,N,2,181,0.3787878787878788,3.7658,0.5,0.08333333333333333,3.3033333333333332,0.14393939393939395,2
22,66000,RENT,6.0,EDUCATION,C,25000,13.06,1,0.38,Y,3,182,0.3787878787878788,4.9628000000000005,1.5,0.13636363636363635,3.265,0.14393939393939395,3
22,200000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,9000,6.17,0,0.04,N,4,183,0.045,0.2468,1.5,0.18181818181818182,1.234,0.0018,1
25,200000,RENT,5.0,EDUCATION,D,18000,16.32,0,0.09,N,3,185,0.09,1.4687999999999999,0.7142857142857143,0.12,4.08,0.0081,4
25,200000,MORTGAGE,2.0,VENTURE,B,12000,10.38,0,0.06,N,2,186,0.06,0.6228,0.2857142857142857,0.08,3.4600000000000004,0.0036,2
25,200000,MORTGAGE,9.0,PERSONAL,C,23050,14.35,0,0.12,N,3,187,0.11525,1.722,1.2857142857142858,0.12,3.5875,0.01383,3
24,200000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,20000,,0,0.1,N,3,188,0.1,,1.3333333333333333,0.125,,0.010000000000000002,2
24,60000,RENT,2.0,DEBTCONSOLIDATION,E,25000,,1,0.42,Y,2,189,0.4166666666666667,,0.3333333333333333,0.08333333333333333,,0.175,5
21,14400,OWN,0.0,HOMEIMPROVEMENT,B,3000,,1,0.21,N,4,190,0.20833333333333334,,0.0,0.19047619047619047,,0.04375,2
26,66996,RENT,10.0,PERSONAL,D,25000,15.21,1,0.37,Y,2,191,0.37315660636455905,5.6277,1.25,0.07692307692307693,5.07,0.13806794435488684,4
23,67000,RENT,3.0,EDUCATION,A,25000,7.9,1,0.37,N,4,192,0.373134328358209,2.923,0.6,0.17391304347826086,1.58,0.13805970149253732,1
24,67000,RENT,2.0,VENTURE,B,25000,10.99,1,0.37,N,3,193,0.373134328358209,4.0663,0.3333333333333333,0.125,2.7475,0.13805970149253732,2
24,68000,RENT,5.0,PERSONAL,D,25000,14.09,1,0.37,Y,3,194,0.36764705882352944,5.2133,0.8333333333333334,0.125,3.5225,0.1360294117647059,4
25,69000,RENT,9.0,PERSONAL,D,25000,17.49,1,0.36,N,2,195,0.36231884057971014,6.296399999999999,1.2857142857142858,0.08,5.829999999999999,0.13043478260869565,4
25,200000,MORTGAGE,0.0,EDUCATION,B,12000,11.48,0,0.06,N,3,196,0.06,0.6888,0.0,0.12,2.87,0.0036,2
26,188000,MORTGAGE,10.0,VENTURE,E,20000,17.74,1,0.11,N,2,197,0.10638297872340426,1.9513999999999998,1.25,0.07692307692307693,5.913333333333333,0.011702127659574468,5
26,200000,MORTGAGE,4.0,PERSONAL,C,3000,13.92,0,0.02,N,3,198,0.015,0.2784,0.5,0.11538461538461539,3.48,0.0003,3
25,69996,RENT,9.0,EDUCATION,D,25000,15.21,1,0.36,N,3,199,0.35716326647236984,5.4756,1.2857142857142858,0.12,3.8025,0.12857877593005315,4
22,14400,OWN,2.0,MEDICAL,B,4000,10.99,1,0.28,N,3,200,0.2777777777777778,3.0772000000000004,0.5,0.13636363636363635,2.7475,0.07777777777777779,2
24,70000,RENT,3.0,EDUCATION,B,25000,11.86,1,0.36,N,4,201,0.35714285714285715,4.2696,0.5,0.16666666666666666,2.372,0.12857142857142856,2
24,14400,OWN,5.0,PERSONAL,A,6000,7.49,1,0.42,N,3,202,0.4166666666666667,3.1458,0.8333333333333334,0.125,1.8725,0.175,1
24,56100,RENT,7.0,MEDICAL,D,25000,16.49,1,0.38,N,4,203,0.44563279857397503,6.2661999999999995,1.1666666666666667,0.16666666666666666,3.2979999999999996,0.16934046345811052,4
25,66000,RENT,9.0,VENTURE,D,25000,15.33,1,0.38,Y,2,204,0.3787878787878788,5.8254,1.2857142857142858,0.08,5.11,0.14393939393939395,4
26,66000,RENT,3.0,HOMEIMPROVEMENT,B,25000,11.58,1,0.38,N,4,205,0.3787878787878788,4.4004,0.375,0.15384615384615385,2.316,0.14393939393939395,2
25,14400,OWN,7.0,EDUCATION,A,5375,5.79,1,0.37,N,2,206,0.3732638888888889,2.1423,1.0,0.08,1.93,0.13810763888888888,1
25,72612,RENT,9.0,MEDICAL,C,25000,13.11,1,0.34,N,2,207,0.3442957086982868,4.4574,1.2857142857142858,0.08,4.37,0.11706054095741752,3
23,74000,RENT,3.0,MEDICAL,B,25000,10.36,1,0.34,N,3,208,0.33783783783783783,3.5224,0.6,0.13043478260869565,2.59,0.11486486486486487,2
25,75000,RENT,9.0,DEBTCONSOLIDATION,B,25000,10.36,1,0.33,N,2,209,0.3333333333333333,3.4188,1.2857142857142858,0.08,3.453333333333333,0.11,2
24,192000,RENT,0.0,MEDICAL,C,22000,,0,0.11,Y,2,210,0.11458333333333333,,0.0,0.08333333333333333,,0.012604166666666666,3
25,191000,MORTGAGE,1.0,MEDICAL,B,10000,12.53,0,0.05,N,4,212,0.05235602094240838,0.6265000000000001,0.14285714285714285,0.16,2.506,0.002617801047120419,2
26,190300,MORTGAGE,5.0,PERSONAL,A,15000,,0,0.08,N,3,213,0.0788229111928534,,0.625,0.11538461538461539,,0.006305832895428271,1
22,190000,MORTGAGE,3.0,VENTURE,C,10000,,0,0.05,N,3,214,0.05263157894736842,,0.75,0.13636363636363635,,0.002631578947368421,3
24,75000,RENT,4.0,EDUCATION,B,25000,10.25,1,0.33,N,4,215,0.3333333333333333,3.3825000000000003,0.6666666666666666,0.16666666666666666,2.05,0.11,2
22,71000,RENT,1.0,EDUCATION,D,25000,15.95,1,0.35,Y,4,216,0.352112676056338,5.5825,0.25,0.18181818181818182,3.19,0.1232394366197183,4
26,190000,MORTGAGE,3.0,VENTURE,B,20000,12.18,0,0.11,N,4,217,0.10526315789473684,1.3397999999999999,0.375,0.15384615384615385,2.436,0.011578947368421052,2
23,189996,OWN,0.0,PERSONAL,B,24000,11.83,0,0.13,N,3,218,0.12631844880944862,1.5379,0.0,0.13043478260869565,2.9575,0.016421398345228322,2
23,78000,RENT,7.0,DEBTCONSOLIDATION,C,25000,,1,0.32,Y,2,219,0.32051282051282054,,1.4,0.08695652173913043,,0.10256410256410257,3
23,78000,RENT,1.0,VENTURE,B,25000,10.62,1,0.32,N,3,220,0.32051282051282054,3.3983999999999996,0.2,0.13043478260869565,2.655,0.10256410256410257,2
23,78504,RENT,7.0,VENTURE,B,25000,10.74,1,0.32,N,3,221,0.3184551105676144,3.4368000000000003,1.4,0.13043478260869565,2.685,0.1019056353816366,2
25,186000,OWN,9.0,VENTURE,B,10000,10.25,0,0.05,N,4,222,0.053763440860215055,0.5125000000000001,1.2857142857142858,0.16,2.05,0.002688172043010753,2
24,185000,MORTGAGE,,EDUCATION,B,35000,12.42,0,0.19,N,2,223,0.1891891891891892,2.3598,,0.08333333333333333,4.14,0.03594594594594595,2
25,185000,RENT,6.0,VENTURE,C,15000,15.27,0,0.08,N,2,224,0.08108108108108109,1.2216,0.8571428571428571,0.08,5.09,0.006486486486486487,3
24,62050,RENT,8.0,MEDICAL,D,25000,15.33,1,0.34,Y,2,225,0.40290088638195004,5.2122,1.3333333333333333,0.08333333333333333,5.11,0.13698630136986303,4
23,79416,RENT,7.0,VENTURE,D,25000,15.21,1,0.31,Y,2,226,0.3147980255867835,4.7151000000000005,1.4,0.08695652173913043,5.07,0.09758738793190289,4
21,14400,OWN,4.0,VENTURE,C,6250,14.72,1,0.43,N,2,227,0.4340277777777778,6.3296,1.3333333333333333,0.09523809523809523,4.906666666666667,0.18663194444444445,3
24,79631,RENT,8.0,PERSONAL,D,25000,15.7,1,0.31,Y,2,228,0.3139480855445744,4.867,1.3333333333333333,0.08333333333333333,5.233333333333333,0.09732390651881806,4
24,79632,RENT,0.0,EDUCATION,C,25000,13.35,1,0.31,N,4,229,0.3139441430580671,4.1385,0.0,0.16666666666666666,2.67,0.0973226843480008,3
21,14400,MORTGAGE,0.0,MEDICAL,C,1500,,0,0.1,N,4,230,0.10416666666666667,,0.0,0.19047619047619047,,0.010416666666666668,3
24,80000,RENT,6.0,EDUCATION,A,25000,6.62,1,0.31,N,2,231,0.3125,2.0522,1.0,0.08333333333333333,2.2066666666666666,0.096875,1
26,80000,RENT,5.0,DEBTCONSOLIDATION,C,25000,13.61,1,0.31,N,4,232,0.3125,4.2191,0.625,0.15384615384615385,2.722,0.096875,3
22,185000,RENT,4.0,MEDICAL,B,25000,11.36,0,0.14,N,2,233,0.13513513513513514,1.5904,1.0,0.09090909090909091,3.7866666666666666,0.018918918918918923,2
26,185000,OWN,10.0,PERSONAL,A,5000,7.68,0,0.03,N,2,234,0.02702702702702703,0.2304,1.25,0.07692307692307693,2.56,0.0008108108108108109,1
24,184992,RENT,7.0,HOMEIMPROVEMENT,D,22000,14.46,0,0.12,Y,4,235,0.11892406158104134,1.7352,1.1666666666666667,0.16666666666666666,2.8920000000000003,0.01427088738972496,4
23,184000,OWN,5.0,EDUCATION,B,2500,11.83,0,0.02,N,2,236,0.01358695652173913,0.2366,1.0,0.08695652173913043,3.9433333333333334,0.0002717391304347826,2
24,172000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,20000,13.47,1,0.12,Y,4,237,0.11627906976744186,1.6164,1.0,0.16666666666666666,2.694,0.013953488372093023,3
24,183000,MORTGAGE,2.0,MEDICAL,B,20000,11.49,0,0.11,N,3,238,0.1092896174863388,1.2639,0.3333333333333333,0.125,2.8725,0.012021857923497267,2
22,183000,MORTGAGE,3.0,EDUCATION,A,1000,,0,0.02,N,2,239,0.00546448087431694,,0.75,0.09090909090909091,,0.0001092896174863388,1
25,182952,MORTGAGE,9.0,PERSONAL,A,15000,6.03,0,0.08,N,3,240,0.08198871835235472,0.48240000000000005,1.2857142857142858,0.12,1.5075,0.006559097468188378,1
23,74004,RENT,7.0,DEBTCONSOLIDATION,E,25000,16.35,1,0.34,N,4,241,0.33781957732014484,5.559000000000001,1.4,0.17391304347826086,3.2700000000000005,0.11485865628884925,5
26,74004,RENT,10.0,DEBTCONSOLIDATION,D,25000,,1,0.34,Y,4,242,0.33781957732014484,,1.25,0.15384615384615385,,0.11485865628884925,4
25,81000,RENT,5.0,DEBTCONSOLIDATION,A,25000,7.29,1,0.31,N,3,243,0.30864197530864196,2.2599,0.7142857142857143,0.12,1.8225,0.09567901234567901,1
23,81600,RENT,1.0,MEDICAL,B,25000,11.36,1,0.31,N,3,244,0.30637254901960786,3.5216,0.2,0.13043478260869565,2.84,0.09497549019607844,2
24,82000,RENT,8.0,VENTURE,B,25000,10.25,0,0.3,N,2,245,0.3048780487804878,3.0749999999999997,1.3333333333333333,0.08333333333333333,3.4166666666666665,0.09146341463414634,2
24,83000,RENT,5.0,EDUCATION,B,25000,11.12,0,0.3,N,3,246,0.30120481927710846,3.336,0.8333333333333334,0.125,2.78,0.09036144578313253,2
24,83000,RENT,5.0,PERSONAL,D,25000,12.92,0,0.3,Y,3,247,0.30120481927710846,3.876,0.8333333333333334,0.125,3.23,0.09036144578313253,4
24,180000,RENT,8.0,EDUCATION,E,18000,18.64,0,0.1,Y,4,248,0.1,1.864,1.3333333333333333,0.16666666666666666,3.728,0.010000000000000002,5
23,180000,MORTGAGE,8.0,PERSONAL,A,28000,7.51,0,0.16,N,3,249,0.15555555555555556,1.2016,1.6,0.13043478260869565,1.8775,0.02488888888888889,1
23,14400,OWN,2.0,HOMEIMPROVEMENT,E,4000,16.7,1,0.28,N,2,250,0.2777777777777778,4.676,0.4,0.08695652173913043,5.566666666666666,0.07777777777777779,5
22,14400,OWN,0.0,PERSONAL,B,2100,11.14,0,0.15,N,4,251,0.14583333333333334,1.671,0.0,0.18181818181818182,2.228,0.021875000000000002,2
22,84500,RENT,6.0,PERSONAL,F,25000,18.3,0,0.3,N,4,252,0.2958579881656805,5.49,1.5,0.18181818181818182,3.66,0.08875739644970414,6
24,85000,RENT,5.0,MEDICAL,B,25000,10.62,0,0.29,N,4,253,0.29411764705882354,3.0797999999999996,0.8333333333333334,0.16666666666666666,2.1239999999999997,0.08529411764705883,2
24,180000,MORTGAGE,7.0,VENTURE,B,14000,11.99,0,0.08,N,2,254,0.07777777777777778,0.9592,1.1666666666666667,0.08333333333333333,3.9966666666666666,0.006222222222222223,2
26,180000,MORTGAGE,2.0,VENTURE,B,12000,9.63,0,0.07,N,4,255,0.06666666666666667,0.6741000000000001,0.25,0.15384615384615385,1.9260000000000002,0.004666666666666667,2
25,142800,MORTGAGE,9.0,MEDICAL,F,10000,18.25,1,0.06,N,4,256,0.0700280112044818,1.095,1.2857142857142858,0.16,3.65,0.004201680672268907,6
23,14664,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,,1,0.41,N,4,257,0.40916530278232405,,0.0,0.17391304347826086,,0.16775777414075285,3
24,87000,RENT,8.0,HOMEIMPROVEMENT,D,25000,14.84,0,0.29,N,3,258,0.28735632183908044,4.303599999999999,1.3333333333333333,0.125,3.71,0.08333333333333333,4
24,75000,RENT,0.0,VENTURE,E,25000,14.7,1,0.33,Y,3,259,0.3333333333333333,4.851,0.0,0.125,3.675,0.11,5
23,76000,RENT,7.0,DEBTCONSOLIDATION,D,25000,16.02,1,0.33,N,4,260,0.32894736842105265,5.2866,1.4,0.17391304347826086,3.2039999999999997,0.10855263157894739,4
23,66215,RENT,1.0,MEDICAL,D,25000,15.37,1,0.32,Y,2,261,0.37755795514611495,4.9184,0.2,0.08695652173913043,5.123333333333333,0.12081854564675679,4
25,90000,RENT,9.0,MEDICAL,B,25000,10.99,0,0.28,N,4,262,0.2777777777777778,3.0772000000000004,1.2857142857142858,0.16,2.198,0.07777777777777779,2
21,15000,OWN,0.0,HOMEIMPROVEMENT,A,6200,7.9,1,0.41,N,2,263,0.41333333333333333,3.239,0.0,0.09523809523809523,2.6333333333333333,0.16946666666666665,1
26,180000,OWN,2.0,PERSONAL,B,25000,10.99,0,0.14,N,4,264,0.1388888888888889,1.5386000000000002,0.25,0.15384615384615385,2.198,0.019444444444444448,2
24,180000,OWN,8.0,EDUCATION,B,21000,11.48,0,0.12,N,3,265,0.11666666666666667,1.3776,1.3333333333333333,0.125,2.87,0.014,2
25,180000,OWN,9.0,MEDICAL,C,20000,14.26,0,0.11,Y,4,266,0.1111111111111111,1.5686,1.2857142857142858,0.16,2.852,0.012222222222222221,3
26,180000,OWN,0.0,HOMEIMPROVEMENT,A,10000,8.0,0,0.06,N,4,267,0.05555555555555555,0.48,0.0,0.15384615384615385,1.6,0.003333333333333333,1
25,180000,MORTGAGE,3.0,VENTURE,B,9950,11.26,0,0.06,N,2,268,0.05527777777777778,0.6756,0.42857142857142855,0.08,3.7533333333333334,0.0033166666666666665,2
23,15000,OWN,7.0,MEDICAL,B,4475,,1,0.3,N,4,269,0.29833333333333334,,1.4,0.17391304347826086,,0.0895,2
23,78000,RENT,2.0,VENTURE,D,25000,16.32,1,0.32,Y,3,270,0.32051282051282054,5.2224,0.4,0.13043478260869565,4.08,0.10256410256410257,4
25,66300,RENT,3.0,MEDICAL,E,25000,17.93,1,0.32,Y,4,271,0.3770739064856712,5.7376,0.42857142857142855,0.16,3.586,0.12066365007541478,5
23,90000,RENT,0.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.28,N,3,272,0.2777777777777778,3.1808,0.0,0.13043478260869565,2.84,0.07777777777777779,2
24,79000,RENT,9.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.32,Y,4,273,0.31645569620253167,4.7872,1.5,0.16666666666666666,2.992,0.10126582278481014,4
24,91800,RENT,4.0,PERSONAL,C,25000,13.43,0,0.27,Y,3,274,0.27233115468409586,3.6261,0.6666666666666666,0.125,3.3575,0.07352941176470588,3
25,92000,RENT,6.0,HOMEIMPROVEMENT,B,25000,12.69,0,0.27,N,3,275,0.2717391304347826,3.4263,0.8571428571428571,0.12,3.1725,0.07336956521739131,2
24,92000,RENT,1.0,VENTURE,C,25000,12.73,0,0.27,Y,4,276,0.2717391304347826,3.4371000000000005,0.16666666666666666,0.16666666666666666,2.5460000000000003,0.07336956521739131,3
23,93600,RENT,3.0,VENTURE,D,25000,15.21,0,0.27,N,4,277,0.2670940170940171,4.106700000000001,0.6,0.17391304347826086,3.0420000000000003,0.07211538461538462,4
23,15000,MORTGAGE,1.0,MEDICAL,C,1750,12.68,0,0.12,Y,3,278,0.11666666666666667,1.5215999999999998,0.2,0.13043478260869565,3.17,0.014,3
23,70550,RENT,3.0,MEDICAL,F,25000,19.04,1,0.3,Y,4,279,0.3543586109142452,5.712,0.6,0.17391304347826086,3.808,0.10630758327427356,6
25,83800,RENT,2.0,DEBTCONSOLIDATION,D,25000,15.95,1,0.3,Y,3,280,0.29832935560859186,4.784999999999999,0.2857142857142857,0.12,3.9875,0.08949880668257755,4
26,175000,MORTGAGE,3.0,VENTURE,A,2600,8.9,0,0.02,N,4,281,0.014857142857142857,0.17800000000000002,0.375,0.15384615384615385,1.78,0.00029714285714285715,1
25,175000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,7.9,0,0.05,N,2,282,0.045714285714285714,0.395,1.4285714285714286,0.08,2.6333333333333333,0.002285714285714286,1
22,175000,MORTGAGE,6.0,EDUCATION,B,18000,,0,0.1,N,2,283,0.10285714285714286,,1.5,0.09090909090909091,,0.010285714285714287,2
23,175000,MORTGAGE,8.0,PERSONAL,B,21000,11.99,0,0.12,N,3,284,0.12,1.4388,1.6,0.13043478260869565,2.9975,0.0144,2
23,15000,OWN,4.0,DEBTCONSOLIDATION,C,4000,13.98,1,0.27,N,4,285,0.26666666666666666,3.7746000000000004,0.8,0.17391304347826086,2.7960000000000003,0.07200000000000001,3
23,15000,OWN,4.0,VENTURE,B,4600,10.99,1,0.31,N,2,286,0.30666666666666664,3.4069000000000003,0.8,0.08695652173913043,3.6633333333333336,0.09506666666666666,2
22,88000,RENT,6.0,DEBTCONSOLIDATION,D,25000,15.58,1,0.28,Y,2,287,0.2840909090909091,4.3624,1.5,0.09090909090909091,5.193333333333333,0.07954545454545456,4
25,74800,RENT,2.0,MEDICAL,B,25000,10.99,1,0.28,N,2,288,0.3342245989304813,3.0772000000000004,0.2857142857142857,0.08,3.6633333333333336,0.09358288770053477,2
25,88000,RENT,0.0,VENTURE,D,25000,14.96,1,0.28,N,4,289,0.2840909090909091,4.1888000000000005,0.0,0.16,2.992,0.07954545454545456,4
25,15000,OWN,2.0,HOMEIMPROVEMENT,D,1750,15.31,0,0.12,Y,4,290,0.11666666666666667,1.8372,0.2857142857142857,0.16,3.0620000000000003,0.014,4
26,88000,RENT,2.0,VENTURE,D,25000,15.65,1,0.28,N,3,291,0.2840909090909091,4.382000000000001,0.25,0.11538461538461539,3.9125,0.07954545454545456,4
25,100000,RENT,1.0,VENTURE,B,25000,9.33,0,0.25,N,4,292,0.25,2.3325,0.14285714285714285,0.16,1.866,0.0625,2
23,15000,MORTGAGE,0.0,PERSONAL,C,3600,13.47,1,0.24,N,4,293,0.24,3.2328,0.0,0.17391304347826086,2.694,0.0576,3
24,102400,RENT,8.0,PERSONAL,B,25000,10.36,0,0.24,N,3,294,0.244140625,2.4863999999999997,1.3333333333333333,0.125,2.59,0.05859375,2
24,92000,RENT,1.0,HOMEIMPROVEMENT,E,25000,16.77,1,0.27,Y,4,295,0.2717391304347826,4.5279,0.16666666666666666,0.16666666666666666,3.354,0.07336956521739131,5
23,93000,RENT,0.0,DEBTCONSOLIDATION,D,25000,14.59,1,0.27,Y,2,296,0.26881720430107525,3.9393000000000002,0.0,0.08695652173913043,4.863333333333333,0.07258064516129033,4
22,175000,RENT,6.0,VENTURE,C,3500,11.91,0,0.02,Y,2,297,0.02,0.2382,1.5,0.09090909090909091,3.97,0.0004,3
23,175000,MORTGAGE,3.0,EDUCATION,A,7200,8.38,0,0.04,N,3,298,0.04114285714285714,0.33520000000000005,0.6,0.13043478260869565,2.095,0.0016457142857142857,1
25,174708,RENT,9.0,VENTURE,B,9000,10.59,0,0.05,N,3,299,0.051514527096641255,0.5295,1.2857142857142858,0.12,2.6475,0.002575726354832063,2
25,174000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8800,14.27,0,0.05,N,3,300,0.05057471264367816,0.7135,0.2857142857142857,0.12,3.5675,0.0025287356321839084,3
26,174000,RENT,8.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.07,N,4,301,0.06896551724137931,0.8771,1.0,0.15384615384615385,2.506,0.004827586206896552,2
25,162000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,25000,16.0,1,0.15,Y,3,302,0.15432098765432098,2.4,0.7142857142857143,0.12,4.0,0.023148148148148147,5
26,173467,MORTGAGE,10.0,VENTURE,B,10000,11.71,0,0.06,N,4,303,0.05764785232926147,0.7026,1.25,0.15384615384615385,2.342,0.003458871139755688,2
21,15000,OWN,0.0,HOMEIMPROVEMENT,C,3175,11.54,1,0.21,Y,3,304,0.21166666666666667,2.4233999999999996,0.0,0.14285714285714285,2.885,0.044449999999999996,3
25,96000,RENT,2.0,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,Y,4,305,0.2604166666666667,4.0768,0.2857142857142857,0.16,3.136,0.06770833333333334,5
21,15120,MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,N,2,306,0.0992063492063492,1.059,0.0,0.09523809523809523,3.53,0.00992063492063492,2
24,97908,RENT,8.0,HOMEIMPROVEMENT,D,25000,12.61,1,0.26,Y,2,307,0.25534174939739346,3.2786,1.3333333333333333,0.08333333333333333,4.203333333333333,0.0663888548433223,4
26,110000,RENT,3.0,PERSONAL,C,25000,,0,0.23,Y,2,308,0.22727272727272727,,0.375,0.07692307692307693,,0.052272727272727276,3
23,15204,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,N,3,309,0.1841620626151013,1.5282,1.4,0.13043478260869565,2.1225,0.03314917127071823,1
25,159600,RENT,0.0,PERSONAL,D,30000,17.27,1,0.19,Y,4,310,0.18796992481203006,3.2813,0.0,0.16,3.4539999999999997,0.03571428571428571,4
24,171500,RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1,N,4,311,0.10495626822157435,0.8900000000000001,1.0,0.16666666666666666,1.78,0.010495626822157435,1
25,170004,MORTGAGE,3.0,MEDICAL,B,10000,11.11,0,0.06,N,4,312,0.05882214536128562,0.6666,0.42857142857142855,0.16,2.222,0.003529328721677137,2
24,158004,RENT,0.0,HOMEIMPROVEMENT,D,25000,14.59,1,0.16,Y,2,313,0.15822384243436874,2.3344,0.0,0.08333333333333333,4.863333333333333,0.025315814789499,4
26,170000,RENT,0.0,VENTURE,B,13000,12.42,0,0.08,N,3,314,0.07647058823529412,0.9936,0.0,0.11538461538461539,3.105,0.00611764705882353,2
24,83300,RENT,0.0,MEDICAL,D,25000,,1,0.26,N,2,315,0.30012004801920766,,0.0,0.08333333333333333,,0.07803121248499399,4
24,110000,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.7,0,0.23,Y,2,316,0.22727272727272727,3.611,1.1666666666666667,0.08333333333333333,5.233333333333333,0.052272727272727276,4
22,15360,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.16,N,3,317,0.16276041666666666,2.0048,1.75,0.13636363636363635,3.1325,0.026041666666666664,2
25,134300,RENT,3.0,MEDICAL,D,5000,16.49,1,0.03,N,2,318,0.03723008190618019,0.4946999999999999,0.42857142857142855,0.08,5.496666666666666,0.0011169024571854058,4
25,170000,MORTGAGE,2.0,EDUCATION,A,20000,7.49,0,0.12,N,2,319,0.11764705882352941,0.8988,0.2857142857142857,0.08,2.4966666666666666,0.014117647058823528,1
22,100580,RENT,6.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.25,Y,2,320,0.24855836150328098,3.74,1.5,0.09090909090909091,4.986666666666667,0.062139590375820244,4
25,113000,RENT,7.0,MEDICAL,C,25000,12.73,0,0.22,Y,4,321,0.22123893805309736,2.8006,1.0,0.16,2.5460000000000003,0.048672566371681415,3
24,120000,RENT,8.0,EDUCATION,B,25000,10.65,0,0.21,N,4,322,0.20833333333333334,2.2365,1.3333333333333333,0.16666666666666666,2.13,0.04375,2
25,120000,RENT,6.0,MEDICAL,B,25000,10.74,0,0.21,N,2,323,0.20833333333333334,2.2554,0.8571428571428571,0.08,3.58,0.04375,2
23,120000,RENT,7.0,EDUCATION,B,25000,9.99,0,0.21,N,2,324,0.20833333333333334,2.0979,1.4,0.08695652173913043,3.33,0.04375,2
